Não se esqueçam de que temos de fazer a nossa lição de casa.	Don't forget we have to do our homework.	que	0	0
Eu lhe ofendi.	I offend her.	ofendi	0	0
Tom entrou a passos largos no escritório.	Tom strode into the office.	largos	0	0
Durante os meus anos de escola eu tinha estado intimamente associado a um rapaz chamado Percy Phelps, que tinha sensivelmente a mesma idade que eu, embora ele estivesse dois anos letivos à minha frente.	During my school-days I had been intimately associated with a lad named Percy Phelps, who was of much the same age as myself, though he was two classes ahead of me.	phelps	0	0
O Tom comeu o saco de nachos inteiro.	Tom ate the entire bag of nachos.	nachos	0	0
A Batalha da Floresta de Teutoburgo, onde uma aliança de tribos germânicas derrotou 3 legiões romanas em 9 d.C., foi uma das derrotas mais humilhantes do Império Romano.	The Battle of the Teutoburg Forest, where an alliance of Germanic tribes defeated 3 Roman legions in 9 A.D., was one of the Roman Empire's most humiliating defeats.	derrotas	0	0
Podemos perguntar-nos porque é que algumas aves de crista têm esta insígnia régia que lhes foi concedida pela natureza, mas seria impossível pensar no picoteiro sem a sua coroa de glória.	We may wonder why some crested birds have this regal insignia bestowed upon them by nature, but it would be impossible to think of the waxwing without his crowning glory.	insígnia	0	0
Quando o Tom terminou com a Mary, ela ficou arrasada.	When Tom broke up with Mary, she was devastated.	arrasada	0	0
O diafragma é um músculo.	The diaphragm is a muscle.	diafragma	0	0
Os modelos 3D em tamanho real, utilizados por Hollywood para criar efeitos visuais espetaculares, podem também servir de adereços para cirurgiões que praticam operações complicadas. Médicos do Hospital Johns Hopkins, em Baltimore, na Marilândia, afirmam que até cirurgiões cerebrais experientes podem beneficiar do treino realista.	Life-size 3D models, used by Hollywood for creating amazing visual effects, can also serve as props for surgeons practicing complicated operations. Doctors at Johns Hopkins Hospital, in Baltimore, Maryland, say even seasoned brain surgeons can benefit from the realistic training.	adereços	0	0
A que horas virás amanhã?	What time will you come tomorrow?	virás	0	0
Tom começou a gemer de dor.	Tom started moaning in pain.	gemer	0	0
Vocês são honestas.	You're honest.	honestas	0	0
O nome dele é Muhammad.	His name is Muhammad.	muhammad	0	0
Disse a ela que era melhor desistir daquele plano inimaginável.	I told her to give up on that crazy thought.	inimaginável	0	0
Na Índia, as autoridades estão a investigar avisos de que o famoso monumento Taj Mahal está a inclinar-se.	In India, authorities are investigating warnings that the famed Taj Mahal monument is tilting.	taj	0	0
Kathryn Stoner é uma ecologista investigadora na Universidade Nacional do México. Ela tem estado a estudar o contributo de certos macacos para a dispersão de sementes numa floresta tropical no estado de Chiapas, no sul do México.	Kathryn Stoner is a research ecologist at the National University of Mexico. She has been studying how certain monkeys contribute to seed dispersal in a tropical forest in the southern Mexican state of Chiapas.	contributo	0	0
A ONU afirma que este dia tem por objetivo promover a ideia de que a menstruação é um processo biológico, para que as raparigas e as mulheres possam menstruar sem medo ou vergonha e sem estarem expostas a uma maior vulnerabilidade.	The U.N. says the day is meant to promote the idea that menstruation is a biological process so girls and women can menstruate without fear or shame, and without being exposed to greater vulnerability.	vulnerabilidade	0	0
O que devemos deduzir da afirmação de Aristóteles de que as mulheres têm menos dentes do que os homens: que ele tinha pouco conhecimento sobre as mulheres ou que ele não sabia contar?	What should we deduce from Aristotle's assertion that women have fewer teeth than men: that he had small knowledge of women or that he couldn't count?	deduzir	0	0
A equipa francesa marcou tantos golos quantos a equipa inglesa.	The French team scored as many goals as the English team.	golos	0	0
Tu tens pares de sapatos em demasia.	You have too many pairs of shoes.	demasia	0	0
O Ziri ficou baralhado no bosque.	Ziri got confused in the woods.	baralhado	0	0
No tempo em que éramos uma nação de 200 milhões de pessoas, 38% de nós vivíamos nos subúrbios. Agora, é metade dos nossos 300 milhões de habitantes que o fazem. As áreas habitacionais substituíram os pastos e os bosques tranquilos e transformaram os subúrbios em centros de poder económico e político. E tudo o que você possa ter ouvido sobre o crescimento explosivo no chamado "Cinturão do Sol" é verdade. Cerca de metade dos nossos 300 milhões de habitantes vive atualmente no ensolarado Sul e Oeste. É o dobro do número de pessoas que aí viviam há 39 anos.	Back when we were a nation of 200 million people, 38 percent of us lived in the suburbs. Now fully HALF of our 300 million people do. Housing tracts have displaced pastures and quiet copses and turned suburbs into centers of economic and political power. And everything you may have heard about explosive growth in what we call the "Sun Belt" is true. Just about half of our 300 million people now live in the sunny South and West. That's twice as many people as lived there 39 years ago.	tranquilos	0	0
Não se cansa de fazer isso?	Don't you ever get tired of doing that?	cansa	0	0
Gostaria de usar seu processador de texto.	I would like to use your word processor.	processador	0	0
Billings tinha passado uma rasteira ao calcanhar de Louden Powers no momento em que ele chegava à porta e agora estava de joelhos sobre o peito do patife desconcertado.	Billings had backheeled Louden Powers just as he got to the door, and now was kneeling on the chest of the discomfited scoundrel.	rasteira	0	0
O gelo derreteu.	The ice has melted.	derreteu	0	0
Suspeitei que o Tom fosse preconceituoso.	I suspected Tom was prejudiced.	suspeitei	0	0
Havia apenas os três deles sentados sozinhos num pequeno e cómodo bar, quando a porta foi empurrada e um grande cão preto entrou.	There was just the three of 'em sitting by themselves in a cosy little bar, when the door was pushed open and a big black dog came in.	cómodo	0	0
Por ventura alguém pode ser feliz sem dinheiro?	Can anyone be happy without money?	ventura	0	0
A peregrinação à gruta sagrada de Amarnath, situada a uma altitude de cerca de 4.000 metros nos Himalaias do sul de Caxemira, varia entre uma caminhada de cerca de 14 e 47 quilómetros, dependendo do caminho seguido.	The pilgrimage to the holy Amarnath cave, located at an altitude of approximately 13,000 feet in the south Kashmir Himalayas, ranges from a trek of about 8.7 to 29 miles, depending on the path taken.	peregrinação	0	0
Era verdade que os pássaros estavam por toda a parte! pequenos pássaros esverdeados a esvoaçar por entre as árvores; pássaros maiores, cinzento-acastanhados, a voar baixo; pássaros azuis e amarelos, semelhantes a fadas, que rondavam o carro enquanto este rodava para leste, em direção às montanhas longínquas e imponentes do Jurjura; cotovias que jorravam música como uma fonte de joias, enquanto se elevavam até ao azul trepidante; e grandes cegonhas majestosas, sentadas nos seus ninhos em árvores altas ou no cimo de postes, silhuetadas contra o céu enquanto olhavam indiferentemente para baixo em direção ao automóvel.	It was true that the birds were everywhere! little greenish birds flitting among the trees; larger grey-brown birds flying low; fairy-like blue and yellow birds that circled round the car as it ran east towards the far, looming mountains of the Djurdjura; larks that spouted music like a fountain of jewels as they soared into the quivering blue; and great, stately storks, sitting in their nests on tall trees or tops of poles, silhouetted against the sky as they gazed indifferently down at the automobile.	olhavam	0	0
Ela é uma cozinheira horrorosa.	She is an appalling cook.	horrorosa	0	0
Normalmente, as tragédias gregas não terminam bem.	Usually, Greek tragedies don't end well.	tragédias	0	0
Ele usa uma espátula para raspar mensagens publicitárias que foram coladas no chão.	He uses a spatula to scrape off advertisements that were stuck on the ground.	raspar	0	0
Você achará esse mapa bem útil.	You'll find this map very useful.	achará	0	0
Um edifício mais antigo pode precisar de um sistema de aquecimento e arrefecimento novo e mais eficiente. Os especialistas dizem que a primeira coisa que é preciso saber é a forma exata de todas as divisões do edifício. É preciso ter em conta o tamanho e a posição do equipamento de aquecimento e arrefecimento, das janelas e das portas. Outra consideração é a localização das tomadas elétricas — as áreas onde o equipamento elétrico pode ser ligado ao fornecimento de energia.	An older building may need a new, more efficient heating and cooling system. Experts say the first thing you need to know is the exact shape of all rooms in the building. You have to consider the size and position of heating and cooling equipment, windows and doors. Another consideration is the placement of electrical outlets — the areas where electrically-operated equipment can be connected to the power supply.	exata	0	0
Este floco de neve tornou-se cada vez maior, até finalmente se tornar na figura de uma mulher, vestida com roupas de gaze branca, que pareciam milhões de flocos de neve estrelados ligados entre si. Ela era ruça e bela, mas feita de gelo — gelo reluzente e cintilante. Ainda assim, ela estava viva e os seus olhos resplandeciam como estrelas brilhantes, mas não havia nem paz nem repouso no seu olhar.	This snow-flake grew larger and larger, till at last it became the figure of a woman, dressed in garments of white gauze, which looked like millions of starry snow-flakes linked together. She was fair and beautiful, but made of ice- shining and glittering ice. Still she was alive and her eyes sparkled like bright stars, but there was neither peace nor rest in their glance.	gaze	0	0
Juntamente com os cefalópodes, como o polvo e o choco, os cavalos-marinhos são um dos animais mais fascinantes do oceano.	Alongside cephalopods like the octopus and the cuttlefish, seahorses are some of the most fascinating animals in the ocean.	fascinantes	0	0
Os túmulos pertenciam a um alto estadista, a um padre, a um príncipe e a duas senhoras nobres, restando apenas vestígios dos seus caixões e múmias.	The tombs belonged to a senior statesman, a priest, a prince, and two noblewomen, with only remnants left of their coffins and mummies.	pertenciam	0	0
O filhinho travesso adorava o papai.	The mischievous little boy loved his dad very much.	filhinho	0	0
Ela recolheu belas pedras.	She picked up beautiful stones.	recolheu	0	0
Superei completamente o meu medo de altura.	I completely got over my fear of heights.	superei	0	0
Adorávamos o Tomás.	We loved Tom.	adorávamos	0	0
Jorge é um falador.	George is quite talkative.	falador	0	0
Nós adoraríamos trabalhar contigo.	We would love to work with you.	adoraríamos	0	0
A maçã é uma fruta saborosa.	An apple is a tasty fruit.	saborosa	0	0
Arranje-me um desfibrilador.	Get me a defibrillator.	arranje-me	0	0
Enquanto o ex-presidente liberiano, Charles Taylor, está a ser julgado em Haia por alegados crimes de guerra perpetrados na Serra Leoa, a sua pegada continua a ser sentida também na Guiné, país vizinho.	While former Liberian president, Charles Taylor, is being tried in The Hague for alleged war crimes in Sierra Leone, his imprint is still being felt in the neighboring country of Guinea as well.	leoa	0	0
As políticas governamentais devem incentivar a inovação científica sem criar barreiras desnecessárias ou estigmatizar injustificadamente novas tecnologias.	Government policies should encourage scientific innovation without creating unnecessary barriers or unjustifiably stigmatizing new technologies.	inovação	0	0
Alex Jarrett descobriu que morava a poucos quilómetros do local onde a linha de latitude a 43 graus norte cruza com a linha de longitude a 72 graus oeste.	Alex Jarrett discovered that he lived within a few kilometers of the place where the 43 degree north latitude line crosses the 72 degree west longitude line.	latitude	0	0
Felicja se diverte assistindo à TV.	Felicja enjoys watching TV.	diverte	0	0
Tem sido um ano incrível para Chris Daughtry. O seu álbum de estreia é o mais vendido de 2007 e os seus espetáculos ao vivo têm recebido excelentes críticas. Agora, a sua banda, Daughtry, está em digressão com a banda de rock canadiana Nickleback. Mas a estrela em ascensão nem sempre pensou que viria a ser uma estrela do rock.	It has been an incredible year for Chris Daughtry. His debut album is the top seller of 2007 and his live shows are garnering rave reviews. Now his band, Daughtry, is on tour with the Canadian rock band Nickleback. But the rising star did not always think he was going to be a rock star.	canadiana	0	0
Cobras te incomodam?	Do snakes bother you?	incomodam	0	0
Aferimos com grande confiança que o Presidente Russo Vladimir Putin ordenou uma campanha de influência em 2016 visando as eleições presidenciais americanas, cujos objetivos consistentes eram minar a fé pública no processo democrático dos EUA, denegrir a Secretária Clinton e prejudicar a sua eletividade e potencial presidência.	We assess with high confidence that Russian President Vladimir Putin ordered an influence campaign in 2016 aimed at the U.S. presidential election, the consistent goals of which were to undermine public faith in the U.S. democratic process, denigrate Secretary Clinton, and harm her electability and potential presidency.	democrático	0	0
Meu assistente tratará disso.	My assistant will handle that.	tratará	0	0
Dai-me a camisa esporte.	Give me the T-shirt.	dai-me	0	0
Nesta época do ano, com o sol a pôr-se tão rapidamente quanto ele se põe, nós temos de ajustar diariamente o ângulo de azimute dos nossos instrumentos no telhado para que eles se mantenham alinhados com o sol e continuem a recolher dados corretos.	This time of year, with the sun setting as quick as it is, we have to adjust the azimuth angle of our roof-top instruments daily so they remain in line with the sun and continue to collect accurate data.	alinhados	0	0
Algumas condições podem provocar sintomas de uma epilepsia não detectada previamente até mesmo em pessoas sem um histórico de ataques anteriores ou epilepsia.	Certain conditions may trigger previously undetected epileptic symptoms even in persons who have no history of prior seizures or epilepsy.	detectada	0	0
Eu cantei uma música.	I sang a song.	cantei	0	0
Você acha que eu não previ isso?	Do you think I haven't anticipated that?	previ	0	0
Graças às três camadas de nódulos, nenhum computador da rede Tor sabe a derradeira origem ou destino do tráfego, nem sequer as chaves de encriptação dos outros computadores, protegendo assim a identidade dos utilizadores.	Because of the three node nesting, no single computer in the Tor network knows either the ultimate source or destination of the traffic, or even the other computer’s encryption keys, shielding users identities.	derradeira	0	0
Os comunistas geralmente distinguem entre propriedade pessoal, como escovas de dentes ou espaço de vida pessoal, e propriedade privada, como grandes extensões de terra onde edifícios são alugados aos trabalhadores, de modo que a classe improdutiva possa lucrar com sua necessidade de espaço de vida pessoal.	Communists generally distinguish between personal property, such as toothbrushes or personal living space, and private property, such as vast swaths of land where buildings are rented out to workers so that the unproductive class can profit off their need for personal living space.	extensões	0	0
É inacreditável que o Sol seja uma estrela anã.	It's amazing that the Sun is a dwarf star.	anã	0	0
Eu não atendi a sua ligação ontem porque eu não encontrei o meu telefone.	I didn't answer your call because I couldn't find my phone.	atendi	0	0
Qual é o seu energético favorito?	What's your favorite energy drink?	energético	0	0
Nosso sangue contém cinco milhões de glóbulos vermelhos por milímetro cúbico.	Our blood contains five million red blood cells per cubic millimeter.	glóbulos	0	0
Dê um passo adentro.	Step inside.	adentro	0	0
Não serei intimidado.	I won't be intimidated.	intimidado	0	0
Eles o consideram inadequado para esse trabalho.	They consider him unfit for that job.	inadequado	0	0
Por que não te levantas e caminhas um pouco?	Why don't you get up and walk a little?	levantas	0	0
Ela, portanto, enviou duas serpentes muito ferozes, que chegaram no meio da noite ao quarto de Alcmena, onde Hércules e seu irmão dormiam.	She then dispatched two very fierce serpents, which came in the middle of the night to the room of Alcmena, where Hercules and his brother were sleeping.	ferozes	0	0
Durante a sua missão, as sondas circularam a Lua, efetuando medições da sua gravidade. Cientistas do Instituto de Tecnologia de Massachusetts e da Universidade de Paris utilizaram estes dados para gerar um mapa altamente detalhado da crosta lunar, mostrando as áreas onde a crosta é mais espessa ou mais fina. Em geral, o grupo observou que o lado próximo da lua tem uma crosta mais fina do que o lado distante.	During its mission, the probes circled the moon, making measurements of its gravity. Scientists from MIT and the University of Paris used this data to generate a highly detailed map of the moon’s crust, showing areas where the crust thickens and thins. In general, the group observed that the moon’s near side has a thinner crust than its far side.	sondas	0	0
Eles estão discutindo o problema.	They're discussing the problem.	discutindo	0	0
Crio gado.	I raise cattle.	crio	0	0
Três horas é muito pouco para discutirmos esse assunto.	Three hours is too short for us to discuss that matter.	discutirmos	0	0
Acho que aquela jaqueta caberia em mim.	I think that jacket would fit me.	jaqueta	0	0
Mais de 70.000 pessoas assinaram uma petição apelando ao governo australiano para aliviar as restrições à entrada devido à COVID-19 de pais nascidos no estrangeiro de cidadãos australianos, que são autorizados a entrar no país apenas segundo critérios de compaixão.	More than 70,000 people have signed a petition urging the Australian government to ease COVID-19 entry restrictions on foreign-born parents of Australian citizens, who are allowed into the country only on compassionate grounds.	critérios	0	0
O presidente afirma que as ações judiciais coletivas são uma forma eficaz de grandes grupos de queixosos procurarem obter justiça contra atos ilícitos cometidos por empresas. Segundo ele, o objetivo da nova lei é garantir que os advogados não manipulem as ações coletivas para benefício pessoal.	The president says class-action lawsuits are an effective way for large groups of plaintiffs to seek justice against corporate wrongdoing. He says the goal of the new law is to ensure that lawyers do not manipulate class-action suits for personal gain.	procurarem	0	0
A 10 de julho de 1962, o Gabinete de Patentes dos Estados Unidos, agora Gabinete de Patentes e Marcas Registadas dos Estados Unidos, emite uma patente para o cinto de segurança de três pontos. O inventor foi o sueco Nils Bohlin, que trabalhava para a fabricante de automóveis sueca Volvo. Quatro anos mais tarde, o Congresso aprovou uma lei que exigia que todos os carros novos incluíssem o cinto de segurança de três pontos. Embora tenha havido algumas modificações ao original de Bohlin, os cintos de segurança atuais são basicamente a sua criação. Acredita-se que os cintos de segurança reduzem as mortes no trânsito em 50% e, atualmente, estima-se que mais de 80% dos americanos os usem ao dirigir.	On July 10, 1962, the U.S. Patent Office, now the U.S. Patent and Trademark Office, issues a patent for the three-point seat belt. The inventor was Swede Nils Bohlin, who worked for the Swedish automaker Volvo. Four years later, Congress passed a law requiring all new cars to include the three-point seat belt. While there have been some tweaks to Bohlin’s original, today’s seat belts are basically his design. Seat belts are credited with reducing traffic fatalities by 50%, and today it is estimated that more than 80% of Americans wear them when driving.	volvo	0	0
O Tom é tão careca como um texugo, mas ele era cabeludo quando era jovem.	Tom's as bald as a badger, but he had a full head of hair when he was young.	texugo	0	0
Os cientistas afirmam que para atingir estes objetivos são necessários materiais leves, melhor aerodinâmica, novos tipos de combustíveis e configurações alternativas de aeronaves.	Scientists say achieving those goals calls for lightweight materials, better aerodynamics, new kinds of fuels and alternative aircraft configurations.	combustíveis	0	0
Muitos cientistas acreditam que o modelo de Einstein da gravidade e do espaço-tempo será, mais cedo ou mais tarde, provado inválido sob condições extremas. E os físicos esperam que um dia venham a encontrar uma descrição alternativa da gravidade que possa conciliar a relatividade e a física quântica e que possa, finalmente, explicar o que agora parecem ser incompatibilidades.	Many scientists believe that Einstein's model of gravity and space-time will sooner or later be proved invalid under extreme conditions. And physicists are hoping that they will someday find an alternative description of gravity that can mesh both relativity and quantum physics and finally explain what now seem to be incompatibilities.	espaço-tempo	0	0
Trace uma linha reta.	Draw a straight line.	trace	0	0
Quem é o assistente administrativo?	Who is the Administrative Assistant?	administrativo	0	0
O paraquedista, Raphael Domjan, é também o fundador do projeto SolarStratos, o grupo por detrás da façanha, concebido para promover as energias renováveis. Domjan saltou de um avião protótipo de dois lugares, depois de ter atingido uma velocidade de 150 quilómetros por hora, e aterrou perto da base do projeto, na cidade de Payerne.	The parachutist, Raphael Domjan, also is the founder of the SolarStratos project, the group behind the feat, designed to promote renewable energy. Domjan jumped from a two-seater prototype plane after it reached a speed of 150 kilometers per hour, and he landed near the project’s base in the city of Payerne.	raphael	0	0
Avançastes com aço ressonante, e conquistastes o rei de muitas ilhas: Ele trouxe-vos a filha dele Oina-moral, como oferenda de paz.	Thou wentest forth in echoing steel, and conquered the king of many isles: He brought thee his daughter Oina-moral, as an offering of peace.	oferenda	0	0
Já tenho a story line.	I already have the storyline.	line	0	0
Com a abolição da escravidão africana em 1863, trabalhadores foram trazidos da Índia e Java.	With the abolition of African slavery in 1863, workers were brought in from India and Java.	trazidos	0	0
A letra "ß" é uma das poucas coisas sobre a qual a Suíça não é neutra.	The letter "ß" is one of the few things Switzerland is not neutral about.	neutra	0	0
Parecia ter surgido do nada naquela que costuma ser a época mais pitoresca do ano nesta montanha de 3.400 metros (11.000 pés) de altitude, época em que as pessoas vêm para contemplar aquilo que parece ser um cenário de sonho dentro de um globo de neve e para se hospedarem numa estalagem histórica que data da Grande Depressão dos anos 1930.	It seemed to come out of nowhere in what otherwise is the most picturesque time of year on the 3,400 meter (11,000 feet) high mountain, when people come to behold what looks like a dreamy snow-globe scene, and to stay in a landmark inn that dates to the Great Depression of the 1930s.	contemplar	0	0
Penso que todos nós continuamos confiantes de que acabaremos por ser capazes de identificar este germe, mas é demasiado cedo para atribuir a doença a qualquer agente em particular, neste momento.	I think we all remain confident that we eventually will be able to identify this germ, but it is too preliminary to ascribe the disease to any particular agent in this point in time.	acabaremos	0	0
A equipa SolarStratos sucede ao trabalho pioneiro da missão suíça Impulso Solar, que completou a primeira circum-navegação do globo com um avião movido a energia solar em 2016.	The SolarStratos team follows the pioneering work of Switzerland's Solar Impulse mission, which completed the first circumnavigation of the globe with a solar-powered plane in 2016.	pioneiro	0	0
Estou tentando memorizar meu discurso.	I'm trying to memorize my speech.	memorizar	0	0
O outro era cerca de quinze anos mais novo, baixo, robusto, de cara rosada e cabelo ruivo, com olhos atentos, resolutos e alegres, aos quais uma liberdade descuidada e destemida e uma ousadia intrínseca davam fogo e expressão, não obstante a sua cor cinzento-clara.	The other was about fifteen years younger, short, stout, ruddy-faced, and red-haired, with an open, resolute, and cheerful eye, to which careless and fearless freedom and inward daring gave fire and expression, notwithstanding its light grey colour.	robusto	0	0
Ele havia escutado que a guerra tinha começado, mas não havia caído a ficha por um bom tempo, até seu pai ser convocado ao exército.	He had heard that war had started, but it didn't sink in for a long time until his father was drafted into the army.	convocado	0	0
Os incêndios estão apagados, milhões de dólares foram prometidos e a vontade política está presente para iniciar a restauração da Catedral de Nossa Senhora.	The fires are out, millions of dollars are being pledged, and the political will is there to begin restoring Notre Dame.	apagados	0	0
Atravesse a ponte.	Cross the bridge.	atravesse	0	0
Caminhe comigo, Tom.	Walk with me, Tom.	caminhe	0	0
Em 1916, um excedente de laranjas deu origem ao slôgane publicitário "Beba uma laranja", que pretendia convencer as pessoas de que espremer uma laranja (ou algumas laranjas) era uma forma saudável de começar o dia.	In 1916, a surplus of oranges gave birth to the advertising slogan, “Drink an orange,” which aimed to convince people that juicing an orange (or a few oranges) was a healthy way to start the day.	espremer	0	0
O Tom se tornou um missionário.	Tom became a missionary.	missionário	0	0
Os dois primeiros fins-de-semana de dezembro são a altura mais movimentada para vender árvores. No entanto, os clientes são bem-vindos a qualquer altura. Bartlett está sempre ao telefone. Neste dia, o tempo está ameno. Os abetos e os pinheiros aguardam os primeiros clientes do dia. Joann Bartlett aproveita o momento de calma para fazer grinaldas de Natal, falar ao telefone e esperar pacientemente. O seu marido Bill chega mesmo a tempo dos primeiros compradores.	The first two weekends of December are the busiest time for selling trees. However, clients are welcome anytime. One Bartlett is always by the phone. On this day, the weather is mild. The firs and pines are waiting for the first customers of the day. Joann Bartlett takes advantage of the lull to create Christmas garlands, talk on the phone, and patiently wait. Her husband Bill arrives just in time for the first buyers.	aguardam	0	0
Liberte-se da tristeza, do aborrecimento e do medo!	Free yourself from sadness, annoyance and fear!	aborrecimento	0	0
Tom desafiou Maria.	Tom challenged Mary.	desafiou	0	0
Os créditos são unidades utilizadas para medir a contribuição de uma disciplina académica para a obtenção de um diploma. As universidades requerem que se faça um determinado número de créditos para se graduar e um determinado número de créditos por semestre para se manter o estatuto de estudante a tempo inteiro.	Credits are units used to measure the contribution that an academic course makes towards attaining your degree. Universities require you to take a certain number of credits to graduate, and a certain number of credits each semester to maintain your status as a full-time student.	académica	0	0
Por que vocês insistem? Eu já disse que não!	Why do you insist? I already said no!	insistem	0	0
De acordo com uma nova publicação do Banco Mundial, em 2050 os rendimentos mundiais atingirão mais de 135 biliões de dólares, contra os atuais 35 biliões de dólares. Para muitos analistas, esta riqueza crescente é a prova de que a "globalização", o termo geralmente utilizado para designar a adoção de uma economia de mercado livre e a integração nos mercados mundiais, está a melhorar a vida de muitas pessoas no mundo inteiro. Mas os críticos dizem que o rápido crescimento económico tem sido, na melhor das hipóteses, desigual em muitas partes do mundo e tem tido um impacto negativo no ambiente, no consumo de energia, na justiça social e na segurança internacional.	According to a new World Bank publication, by the year 2050 world income will reach more than 135 trillion dollars, up from 35 trillion dollars today. For many analysts this growing wealth is proof that "globalization," the term generally used for adopting a free-market economy and integrating into world markets, is improving the lives of many people around the world. But critics say fast economic growth has been, at best, uneven in many parts of the world and has had a negative impact on the environment, energy consumption, social justice and international security.	integração	0	0
O que queres ser quando cresceres?	What do you want to be when you grow up?	cresceres	0	0
Ela foi nomeada presidente.	She was appointed chairperson.	nomeada	0	0
Carol Wick e o marido são proprietários de um pedacinho do sonho americano: 12 hectares no sopé da Cordilheira das Cascatas, a sudeste de Seattle, em Washington. A uma curta caminhada da porta de casa, passando por alguns pastos e um celeiro dilapidado, encontra-se a floresta de abetos e cedros que cobre cerca de um terço da sua propriedade.	Carol Wick and her husband own a small slice of the American dream, 12 hectares at the edge of the Cascade foothills, southeast of Seattle, Washington. A short walk from her doorstop, past some pastures and a dilapidated barn, is the fir and cedar forest that covers about one-third of her property.	pedacinho	0	0
Fadil era um tipo clássico de manipulador.	Fadil was a classic manipulator.	manipulador	0	0
Os preservativos sempre previnem a transmissão do HIV?	Do condoms always prevent HIV transmission?	hiv	0	0
Os investigadores verificaram que, embora uma grande parte dos indivíduos que participaram no estudo não apresentassem os fatores de risco tradicionais da aterosclerose, eles apresentava sinais discretos, como uma maior circunferência da cintura e gordura visceral que cobria os órgãos internos do tórax e do abdómen.	The researchers found that, although a large proportion of their test subjects didn’t have the traditional risk factors for atherosclerosis, they did show discrete signs, such as a greater waist circumference, and visceral fat covering the internal organs within the chest and abdomen.	verificaram	0	0
É evidente, a partir do que foi dito, que antes de 500 d.C., a cronologia literária, mesmo no período sânscrito, é quase inteiramente relativa, a prioridade ou posterioridade sendo determinada por critérios como o desenvolvimento do estilo ou pensamento, a menção de autores anteriores pelo nome, referências políticas dispersas, como as aos gregos ou a alguma dinastia bem conhecida, e alusões a factos astronómicos que não podem ter sido conhecidos antes de uma certa época.	It is evident from what has been said, that before 500 A.D. literary chronology, even in the Sanskrit period, is almost entirely relative, priority or posteriority being determined by such criteria as development of style or thought, the mention of earlier authors by name, stray political references as to the Greeks or to some well-known dynasty, and allusions to astronomical facts which cannot have been known before a certain epoch.	relativa	0	0
No final do verão, aparecem flores de salva-da-montanha. Os beija-flores — de-garganta-azul, de-garganta-rubi, magníficos, luminosos e outros — buscam estas flores.	In the late summer, mountain sage flowers appear. Hummingbirds — blue-throated, ruby-throated, magnificent, and Lucifer, and others — seek out these flowers.	magníficos	0	0
O Courier publicou, sob um título poético sentimental, uma descrição detalhada do reencontro, que, sem se afastar demasiado violentamente da verdade exata, ainda assim conseguiu causar uma impressão tão poderosa na mente pública, e evocou sintomas de interesse tão vivos, que o jornal vigilante foi induzido a manter um olhar atento no futuro sobre quaisquer novas aproximações entre as casas Spoelmann e Grimmburg.	The Courier published, under a sentimental poetical heading, a detailed description of the rencontre, which, without too violent a departure from the exact truth, yet succeeded in making such a powerful impression on the public mind, and evoked symptoms of such lively interest, that the vigilant newspaper was induced to keep a watchful eye for the future on any further rapprochements between the Spoelmann and Grimmburg houses.	reencontro	0	0
Eu não sei qual a mensagem de Lost, mas eu sei a do Twitter: todo mundo quer ser importante.	I don't know what the message of "Lost" is, but I know what Twitter's is: everyone wants to be important.	lost	0	0
Enquanto os adolescentes pensam que são muito legais fumando maconha, os traficantes locais dão boas risadas ao imaginá-los fumando aquela mistura de grama com cocô de cachorro.	Teenagers think they’re very cool smoking pot, while their local dealers are having a good laugh at imagining them smoking this lawn grass mixed with dogshit.	cocô	0	0
A recomendação do banco é de reduzir as taxas de remessa e categorizar estes serviços como "essenciais" para evitar que as famílias caiam em extrema pobreza.	The bank’s recommendation is to make remittance fees small and categorize the services as “essential” to avoid families falling into severe poverty.	remessa	0	0
A Transparência Internacional é um grupo da sociedade civil que monitoriza a corrupção e publica relatórios que denunciam abertamente os países que aderem a práticas comerciais sujas.	Transparency International is a civil society group that monitors corruption and publishes reports that name and shame countries which acquiesce to dirty business practices.	publica	0	0
Uma vez que o primeiro-ministro italiano Giuseppe Conte prolongou o confinamento em Itália até 3 de Maio, uma exibição virtual especial do Sudário de Turim terá lugar no Sábado Santo para permitir que os fiéis rezem pelo fim da pandemia do coronavírus.	As Italian Prime Minister Giuseppe Conte extended Italy’s lockdown until May 3, a special online exhibition of the Shroud of Turin is taking place on Holy Saturday to allow the faithful to pray for an end to the coronavirus pandemic.	giuseppe	0	0
A maneira como a militarização foi realizada é detalhada em parte nos documentos que foram apresentados ao Tribunal e será mais pormenorizada quando as organizações específicas forem abordadas e discutidas e a sua criminalidade estabelecida nas fases subsequentes do processo.	The manner in which the militarization was accomplished is detailed in part in the documents, which have been presented to the Court and will be detailed further when the particular organizations are taken up and discussed and their criminality established at subsequent stages in the case.	estabelecida	0	0
Ela está falida.	She is broke.	falida	0	0
Nenhum chinês é agora mais famoso do que o jogador de basquetebol e estrela da NBA, Ming Yao, que lidera a equipa olímpica de basquetebol da China.	No Chinese person is more famous now than basketball player and NBA All-Star, Yao Ming, who is headlining China's Olympic basketball team.	olímpica	0	0
Eu não acho que sou muito emotivo.	I don't think I'm overemotional.	emotivo	0	0
Sê dedicado e obediente, assim como os teus irmãos são dedicados e obedientes.	Be dedicated and obedient, just as your brothers are dedicated and obedient.	dedicados	0	0
