Mi tute ne komprenis, al kio celas la demando.	Di ko talagang naintindihan ang kasaysayan ng tanong.	la	0	0
Estas via tempo por enlitiĝi.	Oras mo nang matulog.	enlitiĝi	0	0
La aŭstra dukapa aglo regis eĉ super parto de Pollando.	Ang dalawang ulong agila ng Awstriya ay naghari sa parte ng Polonya.	regis	0	0
Prezidanto Mao diris, "Religio estas veneno."	Sinabi ni Pangulong Mao, "Ang relihiyon ay lason."	prezidanto	0	0
La trajno startos je la naŭa.	Aalis ang tren nang alas nuwebe.	naŭa	0	0
Mi vidis Miĥaelon la ĉino ĉe la kafejo Starbukso sur Lulu-insulo la 25-an de oktobro de 2021. Li portis nigran motorciklan jakon. Li diris, ke li posedas Ducati-motorciklon el Italio. Li menciis virinon, kiu fikis tri malsamajn virojn en kirlakva banujo. Ni parolis pri seksaj malsanoj. Poste, ni parolis pri la diasporoj de la ĉinoj en ĉi tiu mondo. La kantonanoj estas en la Anglosfero. La hokkienoj estas en Tajvano kaj Sudorienta Azio. Miaj prapatroj estis hokkienoj, mi diris. Li menciis la Wenzhou-anojn, el kiuj multaj iris al Eŭropo.	Nakita ko si Miguel na Tsino sa kapihang Istarbaks sa Isla Lulu nang ika-25 ng Oktubre ng 2021. Nakasuot siya ng itim na dyaket para sa motorsiklo. Mayroon daw siyang motorsiklong Ducati ng Italya. Binanggit niya ang isang babaeng nagkantot ng tatlong ibang lalaki sa jacuzzi. Pinag-usapan namin ang mga seksong sakit. Tapos, pinag-usapan namin ang mga diaspora ng mga Tsino sa mundong ito. Ang mga Kantones ay sa Anglospera. Ang mga Hokkien ay sa Taiwan at Timog-silangang Asya. Hokkien ang mga ninuno ko, sabi ko. Binanggit niya ang mga Taga-Wenzhou, yaong maraming pumunta'y sa Europa.	italio	0	0
Liaj amikoj mokas lin, ĉar li lernas Esperanton.	Pinupulaan siya ng mga kaibigan niya dahil nag-aaral siya ng Esperanto.	mokas	0	0
Scio estas povo.	Lakas ang kaalaman.	povo	0	0
Mi jam alkutimiĝis al la somera varmo.	Nasanay na ako sa kainitan ng tag-init.	alkutimiĝis	0	0
Parte tio dependas de bonŝanco.	May parteng depende sa suwerte.	bonŝanco	0	0
Vi eble konfuzis je Jane kun ŝia fratino.	Nalilito ka kay Jane at ang kapatid niya.	konfuzis	0	0
Ili bakas bongustan picon.	Gumagawa siya ng masarap na pitsa.	picon	0	0
Vi malpravas, tial ne kriu.	Mali ka, kaya huwag kang sumigaw.	kriu	0	0
Prefere ne parolu pri tiu temo.	Mas magaling na huwag pag-usapan tungkol sa bagay na iyon.	temo	0	0
Ajna haveno taŭgas dum ŝtormo.	Angkop ang anumang puwerto sa bagyo.	haveno	0	0
Laŭ ŝintoismo, ĉe la morto de homo, ekzistas pluraj eblaj cellokoj: en la juna vivo for preter la oceano, en la nevidebla astra mondo, en la submondo, aŭ ĉe la montoj por gardi familiajn postvivantojn. En ŝintoismo, la nocio ekzistas, ke homo eble iĝas "kami". Estas multaj el "kami", kaj oni kelkfoje nomas ilin "kamigami". Kelkfoje, la japanoj nomas Dion "Kami-sama". Ofte, "kami" ankaŭ signifas spiritojn aŭ animojn, ne nur diojn.	Ayon sa Shinto, sa kamatayan ng tao, may ilang posibleng destinasyon: sa malayong kabila ng karagatang may buhay-bata, sa di kitang mundong astral, sa mundo-ilalim, o kaya sa kabundukan para magguwardiya ng buhay pang pamilya. Sa Shinto, ang paniwala ay may posibilidad na ang tao ay maging "kami." Marami ang kami at kung tawagin minsan ay "kamigami." Kung minsan, ang tawag ng mga Hapones sa Diyos ay "Kami-sama." Malimit din ang kami ay espiritu o anito, di lamang diyos, ang ibig sabihin.	spiritojn	0	0
Tiuj tekstoj kutime estis skribitaj en la latina lingvo aŭ en la antikva greka lingvo. Multaj el ili dronis en forgeso kaj dum pluraj jarcentoj neniu ilin legis.	Yung mga teksto ay sinulat sa Latino at Antigong Griyego. Ang karamihan nila ay nalunod sa limot at nang maraming siglo ay walang nakabasa.	jarcentoj	0	0
Vi aspektas pala hodiaŭ.	Parang maputla ka ngayon.	pala	0	0
Trump mortigis Epstein.	Pinatay ni Trump si Epstein.	epstein	0	0
Li estas tipa laboremulo.	Siya'y tipikong trabaholiko.	tipa	0	0
Ŝi iris al la kinejo antaŭ kelkaj tagoj.	Pumunta siya sa sinehan nang nakalipas na ilang araw.	kinejo	0	0
La 9-an de februaro de 2023, mi vidis la belan meksikaninon Lizbeta kun ruĝa koltuko en la teejo sur Lulu-insulo. Mi salutis ŝin. Kaj ŝi sidiĝis ĉe alia tablo por uzi sian tabletkomputilon kun flavverda kovrilo. Ĉe mia tablo, mi sidis legante portugallingvan sciencfikcian libron La Planedo de Drakoj de Anne McCaffrey. Lizbeta parolis hispane al sia saĝtelefono dum kelkaj minutoj.	Noong ika-9 ng Pebrero ng 2023, nakita ko ang magandang Mehikanang si Lizbetang may pulang iskarp sa tsaahan sa Isla Lulu. Bumati ako sa kanya. At umupo siya sa isa pang mesa para gamitin ang kanyang tablet na may dilaw-berdeng takip. Sa aking mesa, nakaupo ako at nagbabasa ng librong siyensiyang piksiyon sa wikang Portuges na Ang Planeta ng mga Dragon ni Anne McCaffrey. Nagsalita ng Kastila si Lizbeta sa kanyang ismartpon nang ilang minuto.	februaro	0	0
Ŝia familio transloĝiĝis al Brazilo.	Lumipat ang pamilya niya sa Brasil.	transloĝiĝis	0	0
Mi renkontis Rafaelon en la teejo Zuzu ĉi tie sur Fantazia Insulo en Sinonezio. Li ofte trinkas je Venti Latte Blu, kaj mi havas mezgrandan glacian verdan teon. Laŭdire Rafaelo estis ĉi tie en Sinonezio dum du jaroj per vizo de vizitanto, kaj li volas esti civitano ĉi tie. Li ŝatas la belecon en la naturo. Estas multaj bestoj kaj plantoj. Li ŝatas tropikajn fruktojn ĉiutage.	Natagpo ko si Rafael sa tsaahang Zuzu rito sa Isla Pantasya sa Sinonesia. Malimit siya nang Venti Latte Blu, at ako naman ay Mayelong Berdeng Tsaang Grande. Dalawang taon na raw si Rafael dito sa Sinonesia sa bisang pangbisita, at gusto niyang maging mamamayan dito. Nagagandahan siya sa kalikasan. Maraming hayop at halaman. Gusto niya ang mga bungang tropikal araw-araw.	belecon	0	0
Freŝaj fruktoj bonas por la sano.	Pampalusog ang sariwang prutas.	freŝaj	0	0
Tomo alkroĉiĝas al la pasinteco.	Nakakawit si Tomas sa nakaraan.	pasinteco	0	0
Frato Gary pensas pri io. Lia emo nun pri plej multaj homoj estas, ke ili estas kiel ampoloj. Li ŝajne pensas, ke se la bulbo ĉesus ŝalti, tio estus absoluta fino. Mi diris al li, ke mi similas al vorlono, mia aludo al la eksterteranoj en la sciencfikcia franĉizo Babylon 5.	May iniisip si Kuya Gary. Ang ingklinasyon niya ngayon tungkol sa karamihan ng mga tao ay para silang bombilya. Isip yata niyang kung pundido na ang bombilya, talagang absolutong katapusan na. Sabi ko sa kanya'y para akong Vorlon, ang alusyon ko sa mga tagaibang-daigdig sa siyensiyang piksiyong prangkisang Babylon 5.	absoluta	0	0
Mi menciis al Miĥaelo la ĉino, ke mi vizitis dum la klaso 6 al Galiano-insulo, kaj tie mi vidis multajn ĝardenajn serpentojn diverskolorajn en la herbo. Miaj samklasanoj prenis ilin, kaj ili metis ilin en skatolojn por porti hejmen al Lulu-insulo. Miĥaelo supozeble vidis ĝardenan serpenton ĉi tie sur Lulu-insulo, proksime al Stratego Numero 7. Mi ne sciis, ke ĉi tie ekzistas serpentoj. Miĥaelo diras, ke li ne estas civitano ĉi tie, kaj li renovigas sian vizitantan vizon ĉiujare. Liaj edzino kaj infanoj estas civitanoj ĉi tie. Mi diris, ke sur Bali-insulo en Indonezio, mi gustumis la "serpentan frukton" aŭ "salak"-on kiel ĝi nomiĝas tie.	Nabanggit ko kay Michael na Tsino ang bisita ko noong Gradong 6 sa Isla Galiano, at nakita ko roon ang maraming harding ahas na iba-ibang kulay sa mga damo. Kinuha ng mga kaklase ko, at nilagay nila sa kahon para iuwi nila sa Isla Lulu. Nakakita raw si Michael ng harding ahas dito sa Isla Lulu, sa malapit sa Daang Numero 7. Hindi ko alam na may ahas pala rito. Sabi ni Michael na hindi siya mamamayan dito, at nagpapabago siya ng kanyang bisang pangbisita bawat taon. Ang asawa at mga anak niya ay mamamayan dito. Sabi ko'y sa Isla Bali sa Indonesia, natikman ko na ang "bunga ng ahas" o "salak" ang tawag doon.	menciis	0	0
Ŝi nutras sin nur per lakto kaj legomoj.	Pinakakain siya ng gatas at gulay.	nutras	0	0
En la teretaĝo de la palaco situas balsalono, spegula salono, manĝosalono, ĉasĉambro kaj ĉina ĉambro.	Sa lupang piso ng palasyo ay salon ng sayawan, salon ng salamin, salon ng kainan, salon ng pangangaso, at salon ng kainsikan.	salono	0	0
Post la fino de la elsendo ni malŝaltis la radio-aparaton.	Pagkatapos ng brodkast, pinatay ko ang radyo.	elsendo	0	0
Spite al prognozoj de la scienfikcia literaturo ni hodiaŭ ne flugas per raketa dorsosako, nek ni ferias surlune; niajn manĝojn ni ne glutas pilole kaj ni ne ĝuas luksan nenifaradon, dum robotoj kreas la sociajn riĉaĵojn.	Kahit na may mga hulaan sa salaysaying makaagham, di tayo ngayon lumilipad nang nakaroket sa bakpak, ni tayo nagbabakasyon sa Buwan, ni tayo kumakain nang pilduras ang nilulunok, at ni tayo nasasarapan sa luhong walang ginagawa habang gumagawa ng lipunang kayamanan ang mga robot.	ĝuas	0	0
Mi mendis mian oftan mezgrandan glacian verdan teon ĉe la kafejo Starbukso. Miĥaelo la ĉino alvenis kun du faskoj da bananoj. Li mendis sian oftan Venti Americano. Ĉe la tablo, ni manĝis po unu el liaj bananoj. Ni parolis pri la fengŝuo pri temploj kaj domoj. Lia familio laŭdire estas budaistoj. Poste, ni parolis pri la kronvirusa "sekreta armilo" de la milita sciencistaro de sekreta lando. Hans la nederlandano alvenis en sia rulseĝo. Ni parolis pri politiko en Kanado kaj Usono. Mi vere parolas malsamajn lingvojn kun Hans kaj kun Miĥaelo. Ni konsentas, ke la menso pli gravas ol la korpo je homoj. Ni ĝojas pensi, ke kiam ni estis pli junaj, ni vojaĝis bone, kaj kiam ni estas ankoraŭ junaj, ni nur amuziĝas en kafejo.	Nagregular ako ng aking Mayelong Berdeng Tsaang Grande sa kapihang Istarbaks. Dumating si Michael na Tsinong may dalang dalawang bungkos ng saging. Nag-order siya ng kanyang malimit na Venti Americano. Sa lamesa, kumain kami nang bawat isang saging niya. Pinag-usapan namin ang punsoy tungkol sa mga templo at mga bahay. Budista raw ang pamilya niya. Tapos, pinag-usapan namin ang coronavirus na "sekretong armas" ng siyentipiko ng militar ng sekretong bansa. Dumating si Hans na Olandes sa upuang de gulong niya. Pinag-usapan namin ang politika sa Canada at Estados Unidos. Talagang ibang lengguwahe ang ginagamit ko bawat kay Hans at kay Michael. Sang-ayon kaming ang isip ay mas importante sa katawan ng tao. Nagsasaya kaming bata pa kami ay nagbiyahe na kami nang mabuti at bata pa ring nagkakapihan na lamang.	milita	0	0
Donu spacon al viaj pensoj!	Magbigay ng espasyo sa mga isip mo!	spacon	0	0
Ligna ponteto ebligis al ni transiri la torenton.	Makaipinangtawid namin sa agos ang maliit na tulay na kahoy.	ebligis	0	0
Ĝi okazis samkiel fulmo el sennuba ĉielo.	Ang nangyari'y katulad ng kidlat sa langit na walang ulap.	samkiel	0	0
Mi mendis mian oftan mezgrandan glacian verdan teon ĉe la kafejo Starbukso. Miĥaelo la ĉino alvenis kun du faskoj da bananoj. Li mendis sian oftan Venti Americano. Ĉe la tablo, ni manĝis po unu el liaj bananoj. Ni parolis pri la fengŝuo pri temploj kaj domoj. Lia familio laŭdire estas budaistoj. Poste, ni parolis pri la kronvirusa "sekreta armilo" de la milita sciencistaro de sekreta lando. Hans la nederlandano alvenis en sia rulseĝo. Ni parolis pri politiko en Kanado kaj Usono. Mi vere parolas malsamajn lingvojn kun Hans kaj kun Miĥaelo. Ni konsentas, ke la menso pli gravas ol la korpo je homoj. Ni ĝojas pensi, ke kiam ni estis pli junaj, ni vojaĝis bone, kaj kiam ni estas ankoraŭ junaj, ni nur amuziĝas en kafejo.	Nagregular ako ng aking Mayelong Berdeng Tsaang Grande sa kapihang Istarbaks. Dumating si Michael na Tsinong may dalang dalawang bungkos ng saging. Nag-order siya ng kanyang malimit na Venti Americano. Sa lamesa, kumain kami nang bawat isang saging niya. Pinag-usapan namin ang punsoy tungkol sa mga templo at mga bahay. Budista raw ang pamilya niya. Tapos, pinag-usapan namin ang coronavirus na "sekretong armas" ng siyentipiko ng militar ng sekretong bansa. Dumating si Hans na Olandes sa upuang de gulong niya. Pinag-usapan namin ang politika sa Canada at Estados Unidos. Talagang ibang lengguwahe ang ginagamit ko bawat kay Hans at kay Michael. Sang-ayon kaming ang isip ay mas importante sa katawan ng tao. Nagsasaya kaming bata pa kami ay nagbiyahe na kami nang mabuti at bata pa ring nagkakapihan na lamang.	temploj	0	0
Iliaj praavoj estis agrolaboristoj. Tiuj pli riĉaj evitis la sunon, tiel ke la haŭtoj estis pli helaj. Kaj la kutimo daŭras nun.	Ang kanilang mga ninuno ay mga magsasaka. Ang mga mas mayayaman ay umiwas sa araw, kaya ang mga balat ay mas maputi. At nagpapatuloy ang ugali ngayon.	riĉaj	0	0
Ili naĝis.	Lumangoy sila.	naĝis	0	0
Ju pli malnova estas urbo, des pli da rubaĵo ĝi produktas.	Ang mas matandang siyudad ang mas maraming ginagawang basura.	rubaĵo	0	0
Ni observis la sorton de ok sinsekvaj homaj specioj dum miliardo da jaroj, la unua duono de tiu flagrado, kiu estas la daŭro de la homo. Dek pliaj specioj nun sukcedas unu la alian, aŭ estas nuntempaj, sur la ebenaĵoj de Neptuno. Ni, la Lastaj Homoj, estas la Dekokaj Homoj. El la ok antaŭneptuniaj specioj, iuj, kiel ni vidis, restis ĉiam primitivaj; multaj atingis almenaŭ konfuzitan kaj paseman civilizacion, kaj unu, la brila Kvina, jam vekiĝis en la veran homaron, kiam la malfeliĉo dispremis ĝin. La dek neptunaj specioj montras eĉ pli grandan diversecon. Ili intervalas de la instinkta besto ĝis manieroj de konscio neniam antaŭe atingitaj. La sendube subhomaj degeneritaj tipoj estas limigitaj plejparte al la unuaj sescent milionoj da jaroj de la restado de homoj sur Neptuno.	Naobserbahan natin ang kapalaran ng walong magkakasunod na espesye ng tao sa loob nang isang bilyong taon, ang unang kalahati ng kislap na iyon ay ang tagal ng tao. Sampung higit pang mga espesye ngayon ay nagtatagumpay sa isa't isa, o naroroon, sa kapatagan ng Neptuno. Kami, ang Huling Sangkatauhan, ay ang Ikalabingwalong Sangkatauhan. Sa walong espesye bago sa Neptuno, ang ilan, gaya ng nakita natin, ay palaging nananatiling primitibo; marami ang nakamit ang hindi bababa sa isang nalilito at panandaliang sibilisasyon, at ang isa, ang makinang na Ikalima, ay nagising na sa totoong sangkatauhan nang durugin ito ng kasawian. Ang sampung uri ng Neptuno ay nagpapakita ng mas malaking pagkakaiba-iba. Ang mga ito ay mula sa likas na hayop hanggang sa mga paraan ng kamalayang hindi pa natatamo. Ang walang alinlangang mga subhumanong mabulok na uri ay limitado halos sa unang anim na raang milyong taon ng pananatili ng mga tao sa Neptuno.	homaron	0	0
Li estas ekzemplo de honesto.	Siya'y ehemplo ng onesto.	ekzemplo	0	0
Nin tedas via plendado.	Pagod na kami sa iyong pagkakareklamo.	tedas	0	0
La scienculoj diskutadas pri la teorio de la dinosaŭra malapero.	Pinag-uusapan ng mga dalub-agham ang teoriya ng pagkawala ng mga daynosor.	teorio	0	0
Kion vi opinias pri la nuna junularo?	Anong opinyon mo sa mga kabataan ngayon?	junularo	0	0
La 9-an de februaro de 2023, mi vidis la belan meksikaninon Lizbeta kun ruĝa koltuko en la teejo sur Lulu-insulo. Mi salutis ŝin. Kaj ŝi sidiĝis ĉe alia tablo por uzi sian tabletkomputilon kun flavverda kovrilo. Ĉe mia tablo, mi sidis legante portugallingvan sciencfikcian libron La Planedo de Drakoj de Anne McCaffrey. Lizbeta parolis hispane al sia saĝtelefono dum kelkaj minutoj.	Noong ika-9 ng Pebrero ng 2023, nakita ko ang magandang Mehikanang si Lizbetang may pulang iskarp sa tsaahan sa Isla Lulu. Bumati ako sa kanya. At umupo siya sa isa pang mesa para gamitin ang kanyang tablet na may dilaw-berdeng takip. Sa aking mesa, nakaupo ako at nagbabasa ng librong siyensiyang piksiyon sa wikang Portuges na Ang Planeta ng mga Dragon ni Anne McCaffrey. Nagsalita ng Kastila si Lizbeta sa kanyang ismartpon nang ilang minuto.	kovrilo	0	0
Eble plaĉos al vi labori kiel ĝardenhelpanto.	Baka magugustuhan mong magtrabaho nang maging tagatulong sa hardin.	plaĉos	0	0
Li skribis raporton.	Sinulat niya ang report.	raporton	0	0
Tiuj estas tre malnovaj libroj.	Ito'y mga talagang lumang libro.	malnovaj	0	0
Ne timu paroli angle kun eraroj.	Huwag matakot nang mag-ingles na may mali.	eraroj	0	0
Alternativo estas ebla.	Posible ang alternatibo.	ebla	0	0
Ne estas mebloj en la domoj de la Inkaoj.	Walang muwebles sa mga bahay ng Inca.	mebloj	0	0
Ne forgesu veni ĉi tien je la tempo fiksita.	Huwag bumigong dumating dito sa takdang oras.	fiksita	0	0
Ĉu vi scipovas uzi komputilon?	Marunong ka bang gumamit ng kompyuter?	komputilon	0	0
Sciencistoj ektrovis respondojn al tiuj demandoj.	Mga dalub-agham ang nakahanap ng sagot sa mga tanong na iyon.	sciencistoj	0	0
La renkontiĝo okazis senprobleme, ĝis li fuŝis la ĝojon per siaj naivaj rimarkoj.	Ang pagtatagpo'y nangyari nang walang problema hanggang sinira niya ang kasiyahan dahil ng kanyang sinabing walang muwang.	fuŝis	0	0
Kiam mi vekiĝis matene la 16-an de oktobro de 2021, mi memoris mian sonĝon pri ekzameno skribata en la loĵbana lingvo.	Noong nagising ako sa umagang ika-16 ng oktubre ng 2021, natatandaan ko ang panaginip ko tungkol sa eksamen sa sulat sa wikang Lojban.	memoris	0	0
Ĉu vi havas multe da plumoj?	Marami ka bang bolpen?	plumoj	0	0
Danke al nia imagopovo ni povas venki la limojn, metitajn al ni en spaco kaj tempo.	Salamat sa ating guni-guni, nasasakop natin ang mga hanggang nalagay tayo sa espasyo-panahon.	limojn	0	0
La vivo de malsanulo estas en ega danĝero.	Talagang mapanganib ang buhay ng pasyente.	ega	0	0
Bonvolu elekti unu personon.	Pumili ka ng isang tao.	personon	0	0
Iam ĉio statos bone; tio estas nia espero. Ĉio bone statas hodiaŭ; tio estas la iluzio.	Nang ibang panahon ay magiging mabuti ang lahat, pag-asa natin iyon. Nang mabuti ang lahat ngayon, ilusyon iyon.	statas	0	0
Ĉiujare la 7an de julio komenciĝas la Stelfestivalo.	Simula ng Pista ng mga Bituwin ang ika-7 ng Hulyo bawat taon.	ĉiujare	0	0
Roza estas filipina vendistino en picejo sur Lulu-insulo. Ŝi parolas kvar filipinajn lingvojn, la anglan, kaj iomete la kantonan, ĉar ŝi loĝis dum naŭ interesaj jaroj en Honkongo. Ŝi iom vojaĝis tra Kantonio en Ĉinio kaj tra Sudorienta Azio. Ŝi havas du gefilojn. Ŝi posedas bienan apartamenton sur Lulu-insulo. Ŝia fora hejmlando estas Kagajano en norda Luzon-insulo en Filipinoj.	Si Rosa ay isang Pilipinang tindera sa isang pizzeria sa Isla Lulu. Marunong siya nang apat na wikang Pilipino, ng Ingles, at nang kaunti ng Kantones, dahil nanirahan siya sa Hong Kong nang siyam na kagiliw-giliw na taon. Medyo naglakbay siya sa Kanton sa Tsina at sa Timog-silangang Asya. Mayroon siyang dalawang anak. Nagmamay-ari siya ng isang condominium sa Isla Lulu. Ang kanyang malayong bayan ay ang Cagayan sa hilagang Luzon sa Pilipinas.	gefilojn	0	0
La renkontiĝo okazis senprobleme, ĝis li fuŝis la ĝojon per siaj naivaj rimarkoj.	Ang pagtatagpo'y nangyari nang walang problema hanggang sinira niya ang kasiyahan dahil ng kanyang sinabing walang muwang.	renkontiĝo	0	0
Li verkis libron pri porcelano.	Sumulat siya ng libro tungkol sa porselana.	verkis	0	0
Peter aĉetas virkaton.	Bumibili si Pedro ng lalaking pusa.	aĉetas	0	0
Iuj dubas, ĉu artefarita maŝina inteligenteco superos naturan homan inteligentecon.	Nagdududa ang ilan kung lalampasan ng artipisyal na intelihensiya ng makina ang natural na intelihensiya ng tao.	homan	0	0
La fruktoj estas en la korbo.	Nasa buslo ang prutas.	fruktoj	0	0
Ŝi fumas dudek cigaredojn dum tago.	Dalawampung sigarilyo siya sa isang araw.	cigaredojn	0	0
Prezidanto Mao diris, "Religio estas veneno."	Sinabi ni Pangulong Mao, "Ang relihiyon ay lason."	veneno	0	0
Mi kredas pri spaca esploro kaj eventuala koloniigo de nia Sunsistemo, kaj poste de nia galaksio Lakta Vojo. Elon Musk la multmiliardulo opinias, ke la homaro riĉiĝu kaj fariĝu "spachava civilizo kaj multplaneda specio". Mi kaj li estas en akordo.	Naniniwala ako sa eksplorasyon sa kalawakan at tuluyang kolonisasyon ng ating Sistemang Solar, at sa kalaunan ng ating galaksiyang Daang Magatas. Si Elon Musk, ang multibilyunaryo, ay naniniwalang ang sangkatauhan ay dapat yumaman at maging "makaespasyong sibilisasyon at multiplanetaryong espesye." Siya at ako ay magkasundo.	fariĝu	0	0
Mi parolis kun Miĥaelo la ĉino en la kafejo Starbukso ĉi tiun sunbrilan 21-an de septembro de 2021. Li vere aspektas pli kiel japano laŭ mi kaj aliaj. Li demandis al mi, ĉu mi "sopiras" mian "hejmurbon". Mi diris, ke mi ŝatas ambaŭ. Mi estis sur Lulu-insulo delonge, mi diris. Mi diris, ke ruĝa "savano" estas kie mi loĝis en Filipinoj. Poste, li rigardis "savano" per sia saĝtelefono. Li diris, ke lia pasporto estas de Ĉinio, ĉar li havas teron aŭ lueblajn posedaĵojn en Guǎngzhōu en Ĉinio. Ni parolis pri internacia korupteco. Li diris, ke lia familio vizitos Mongolion. Mi scias, ke estas bele tie. Li diras, ke estas malfacile en restoracioj hodiaŭ pro la Pandemio. Se mi povus kuiri sola, Miĥaelo demandis. Mi diris, ke mi havas miajn proprajn receptojn.	Kinausap ko si Michael na Tsino sa kapihang Istarbaks ngayong maaraw na ika-21 ng Setyembre ng 2021. Talagang mas mukha siyang Hapon sa akin at iba. Tinanong niya ako kung "miss" ko raw ang "hometown" ko. Sabi ko, gusto ko ang pareho. Narito na ako sa Isla Lulung matagal na ang sabi ko. Sabi ko, pulang "savannah" ang tinirhan ko sa Pilipinas. Tapos, tiningnan niya ang "savannah" sa smartphone niya. Ang pasaporte raw niya ay sa Tsina, dahil mayroon siyang lupa o rental property sa Guǎngzhōu sa Tsina. Pinag-usapan namin ang korupsiyong internasyonal. Magbibisita raw ang pamilya niya sa Mongolia. Alam kong maganda roon. Mahirap daw sa mga restawran ngayon dahil ng Pandemya. Kung marunong daw akong magluto nang sarili, ang tanong ni Michael. Sabi ko, may sarili akong mga recipe.	pasporto	0	0
Lia koro estas kruda kaj dura.	Magaslaw at matigas ang puso niya.	kruda	0	0
Kion vi reale opinias pri li?	Ano talaga ang opinyon mo sa kanya?	reale	0	0
Mi renkontis Ŝerion en la strateto la 23-an de septembro de 2021, sur Lulu-insulo. Ŝi havas sangon el kri-indianoj kaj francoj. Ŝi havas artefaritajn vampirajn dentegojn, ĉar ŝi estas gotika. Mi ŝercas al ŝi, ke ŝia plej ŝatata sezono de Haloveno alproksimiĝas. Ni konsentas, ke Halovenoj estas malĝojaj por infanoj hodiaŭ pro la Pandemio.	Natagpo ko si Sherie sa eskinita noong ika-23 ng Setyembre ng 2021, sa Isla Lulu. May lahing Amerindiyong Cree at Pranses siya. Mayroon siyang artipisyal na pangil nang bampira, dahil Gotika siya. Binibiro ko siyang malapit na ang paborito niyang panahon ng Halloween. Sang-ayon kaming malungkot para sa mga bata ang Halloween ngayon dahil ng Pandemya.	sezono	0	0
Dirinte tion, li desegnis sur ŝtona plato per sia glavo la formon de fiŝo.	Kasasabi niya iyon, ginuhit niya ang anyo ng isda sa batong plato nang gamit ang kanyang ispada.	glavo	0	0
En tiu ĉi valo la arbaro estas eksterkutime densa kaj ombra.	Sa lambak na iyon, labis nang karaniwang masiksik at malilim ang gubat.	valo	0	0
Mi mendis mian oftan mezgrandan glacian verdan teon ĉe la kafejo Starbukso. Miĥaelo la ĉino alvenis kun du faskoj da bananoj. Li mendis sian oftan Venti Americano. Ĉe la tablo, ni manĝis po unu el liaj bananoj. Ni parolis pri la fengŝuo pri temploj kaj domoj. Lia familio laŭdire estas budaistoj. Poste, ni parolis pri la kronvirusa "sekreta armilo" de la milita sciencistaro de sekreta lando. Hans la nederlandano alvenis en sia rulseĝo. Ni parolis pri politiko en Kanado kaj Usono. Mi vere parolas malsamajn lingvojn kun Hans kaj kun Miĥaelo. Ni konsentas, ke la menso pli gravas ol la korpo je homoj. Ni ĝojas pensi, ke kiam ni estis pli junaj, ni vojaĝis bone, kaj kiam ni estas ankoraŭ junaj, ni nur amuziĝas en kafejo.	Nagregular ako ng aking Mayelong Berdeng Tsaang Grande sa kapihang Istarbaks. Dumating si Michael na Tsinong may dalang dalawang bungkos ng saging. Nag-order siya ng kanyang malimit na Venti Americano. Sa lamesa, kumain kami nang bawat isang saging niya. Pinag-usapan namin ang punsoy tungkol sa mga templo at mga bahay. Budista raw ang pamilya niya. Tapos, pinag-usapan namin ang coronavirus na "sekretong armas" ng siyentipiko ng militar ng sekretong bansa. Dumating si Hans na Olandes sa upuang de gulong niya. Pinag-usapan namin ang politika sa Canada at Estados Unidos. Talagang ibang lengguwahe ang ginagamit ko bawat kay Hans at kay Michael. Sang-ayon kaming ang isip ay mas importante sa katawan ng tao. Nagsasaya kaming bata pa kami ay nagbiyahe na kami nang mabuti at bata pa ring nagkakapihan na lamang.	amuziĝas	0	0
Vi devas bone prizorgi nian planedon: la Tero.	Dapat alagaan ninyong mabuti ang ating planeta: ang Tiyera.	prizorgi	0	0
La 18-an de oktobro de 2021 matene, mi kaj Hans la nederlandano parolis pri Nederlando. Li trinkis regulan kafon, kaj mi trinkis mezgrandan glacian verdan teon, ĉe la kafejo Starbukso. Li alvenis al Kanado el Nederlando, kiam li estis nur 10-jaraĝa. Mi alvenis al Kanado el Filipinoj, kiam mi estis ankaŭ 10-jaraĝa. Mi diris al li, ke mi vizitis Nederlandon kaj ĝuis la oldan arkitekturon en Amsterdamo, sed mi ne vidis la tulipejon ekster la urbo. Li instruis min kiel oni prononcas "van Gogh". Li ankoraŭ scipovas la nederlandan.	Kinaumagahan nang ika-18 ng Oktubre ng 2021, pinag-usapan namin ni Hans na Olandes ang tungkol sa Nederlandiya. Uminom siya ng regular na kape, at uminom ako ng medyum na mayelong berdeng tsaa, sa kapihang Istarbaks. Dumating siya sa Canada mula sa Nederlandiya noong siya ay 10 taong gulang lamang. Dumating ako sa Canada mula sa Pilipinas noong 10 taong gulang din ako. Sinabi ko sa kanyang bumisita ako sa Nederlandiya at nasisiyahan sa lumang arkitektura sa Amsterdam, ngunit hindi ko nakita ang sakahan ng mga tulip sa labas ng lungsod. Tinuruan niya ako kung paano bigkasin ang "van Gogh." Marunong pa rin siya ng Olandes.	nederlando	0	0
Kiu semas venton, rikoltos fulmotondron.	Sinumang nagtatanim ng hangin ay aani ng kidlat at kulog.	venton	0	0
Iliaj praavoj estis agrolaboristoj. Tiuj pli riĉaj evitis la sunon, tiel ke la haŭtoj estis pli helaj. Kaj la kutimo daŭras nun.	Ang kanilang mga ninuno ay mga magsasaka. Ang mga mas mayayaman ay umiwas sa araw, kaya ang mga balat ay mas maputi. At nagpapatuloy ang ugali ngayon.	evitis	0	0
